Bus Name,Stop Order,Stop Name,latitude,longitude
Bahon,21,Motijheel,23.7272598,90.4211957
Bahon,22,Arambagh,23.7309015,90.4215656
Bahon,23,Kamlapur,23.7321219,90.4246653
Bahon,24,Mugdapara,23.7291223,90.4335651
Bahon,25,Bashabo,23.7405474,90.4333478
Bahon,26,Khilgaon,23.7506546,90.4232818
Baishakhi,1,Savar,23.8477,90.2587
Baishakhi,2,Hemayetpur,23.7931994,90.2714229
Baishakhi,3,Amin Bazar,23.7896155,90.3240987
Baishakhi,4,Gabtoli,23.6324042,90.48826063
Baishakhi,5,Technical,24.15329785,90.67259393
Baishakhi,6,Kallyanpur,23.7806848,90.3613321
Baishakhi,7,Shyamoli,23.7775998,90.3601928
Baishakhi,8,Shishu Mela,23.773007,90.3678804
Baishakhi,9,Agargaon,23.7784275,90.3800503
Baishakhi,10,Bijoy Sarani,23.7663936,90.3830971
Baishakhi,11,Jahangir Gate,23.7752465,90.3903174
Baishakhi,12,Mohakhali,23.7799893,90.40832417
Baishakhi,13,Gulshan 1,23.780553,90.4169
Baishakhi,14,Badda Link Road,23.78058386,90.41997677
Baishakhi,15,Bashtola,23.79440473,90.42251274
Baishakhi,16,Uttar Badda,23.7857042,90.4256113
Baishakhi,17,Notun Bazar,23.7982944,90.4239709
Balaka,1,Sayedabad,23.7108758,90.4278141
Balaka,2,Manik Nagar,23.7228244,90.4314822
Balaka,3,TT Para,23.72421784,90.42853777
Balaka,4,Kamalapur,23.7325123,90.4257424
Balaka,5,Malibagh Moor,23.74419188,90.41424554
Balaka,6,Mouchak,24.023552,90.292921
Balaka,7,Mogbazar,23.7543737,90.40959957
Balaka,8,Satrasta,23.75746115,90.39242949
Balaka,9,Nabisco,23.7692591,90.4012227
Balaka,10,Mohakhali,23.7799893,90.40832417
Balaka,11,Chairman Bari,23.71096925,90.41095483
Balaka,12,Banani,23.790321,90.4076959
Balaka,13,Kakali,23.820295,90.3682928
Balaka,14,Staff Road,23.8127577,90.4016567
Balaka,15,MES,23.9161376,90.2607105
Balaka,16,Shewra,23.81799371,90.41360546
Balaka,17,Kuril Bishwa Road,23.8212083,90.4195365
Balaka,18,Khilkhet,23.8351324,90.43511207
Balaka,19,Airport,23.8602996,90.39876
Balaka,20,Jashimuddin (Uttara),23.8608721,90.4004138
Balaka,21,Rajlakshmi,23.8644797,90.4002124
Balaka,22,Azampur,23.8665496,90.4100105
Balaka,23,House Building,23.8748268,90.4006897
Balaka,24,Abdullahpur,23.5542881,90.473867
Balaka,25,Tongi,23.9084932,90.3980037
Balaka,26,Station Road,23.73221943,90.42409168
Balaka,27,Mill Gate,23.89620633,90.39942912
Balaka,28,Board Bazar,23.9452074,90.3825171
Balaka,29,Gazipur Bypass,23.9770994,90.3741474
Balaka,30,Gazipur Chourasta,23.9891057,90.3815747
Basumati,1,Gabtoli,23.6324042,90.48826063
Basumati,2,Technical,24.15329785,90.67259393
Basumati,3,Kallyanpur,23.7806848,90.3613321
Basumati,4,Shyamoli,23.7775998,90.3601928
Basumati,5,Shishu Mela,23.773007,90.3678804
Basumati,6,College Gate,23.7503675,90.4199166
Basumati,7,Asad Gate,23.7601299,90.3727245
Basumati,8,Manik Mia Avenue,23.75871442,90.38301174
Basumati,9,Khamar Bari,23.7591274,90.383882
Basumati,10,Farmgate,23.7590394,90.3871113
Basumati,11,Kawran Bazar,23.7514308,90.3948605
Basumati,12,Bangla Motor Shahbag,23.7458397,90.3949387
Basumati,13,Matsya Bhaban,23.73418399,90.40403594
Basumati,14,High Court,23.7305,90.4034
Basumati,15,Press Club,22.967864,89.8176179
Basumati,16,Paltan,23.7313082,90.4120882
Basumati,17,GPO,23.7289296,90.41140102
Basumati,18,Golap Shah Mazar,23.7249921,90.410846
Basumati,19,Naya Bazar,23.713843,90.4045497
Basumati,20,Babubazar,23.7125524,90.4031333
Basumati,21,Keraniganj,23.7005013,90.3826441
Basumati,22,Maowa,23.4740429,90.2552704
Basumati Transport,1,Gabtoli,23.6324042,90.48826063
Basumati Transport,2,Mirpur 1,23.801924,90.3523456
Basumati Transport,3,Sony Cinema Hall,23.8004874,90.3553934
Basumati Transport,4,Mirpur 2,23.8063402,90.35702594
Basumati Transport,5,Mirpur 10,23.8083649,90.3682614
Basumati Transport,6,Mirpur 11,23.8202931,90.3710408
Basumati Transport,7,Purobi,23.8138963,90.4240396
Basumati Transport,8,Kalshi,23.8202931,90.3710408
Basumati Transport,9,ECB Square,23.82257685,90.39343328
Basumati Transport,10,MES,23.9161376,90.2607105
Basumati Transport,11,Shewra,23.81799371,90.41360546
Basumati Transport,12,Kuril Bishwa Road,23.8212083,90.4195365
Basumati Transport,13,Khilkhet,23.8351324,90.43511207
Basumati Transport,14,Airport,23.8602996,90.39876
Basumati Transport,15,Jashimuddin (Uttara),23.8608721,90.4004138
Basumati Transport,16,Rajlakshmi,23.8644797,90.4002124
Basumati Transport,17,Azampur,23.8665496,90.4100105
Basumati Transport,18,House Building,23.8748268,90.4006897
Basumati Transport,19,Abdullahpur,23.5542881,90.473867
Basumati Transport,20,Tongi,23.9084932,90.3980037
Basumati Transport,21,Station Road,23.73221943,90.42409168
Basumati Transport,22,Mill Gate,23.89620633,90.39942912
Basumati Transport,23,Board Bazar,23.9452074,90.3825171
Basumati Transport,24,Gazipur Chourasta,23.9891057,90.3815747
Best Satabdi AC,1,Azimpur,23.7252946,90.3834641
Best Satabdi AC,2,Nilkhet,23.7329358,90.3860855
Best Satabdi AC,3,New Market,23.73277515,90.3828117
Best Satabdi AC,4,City College,23.7396837,90.3828522
Best Satabdi AC,5,Kalabagan,23.7487244,90.37919898
Best Satabdi AC,6,Dhanmondi 32,23.73802075,90.3859514
Best Satabdi AC,7,Dhanmondi 27,23.75404782,90.37137816
Best Satabdi AC,8,Khamar Bari,23.7591274,90.383882
Best Satabdi AC,9,Farmgate,23.7590394,90.3871113
Best Satabdi AC,10,Jahangir Gate,23.7752465,90.3903174
Best Satabdi AC,11,Mohakhali,23.7799893,90.40832417
Best Satabdi AC,12,Chairman Bari,23.71096925,90.41095483
Best Satabdi AC,13,Sainik Club,23.79122995,90.399527
Best Satabdi AC,14,Banani,23.790321,90.4076959
Best Satabdi AC,15,Kakali,23.820295,90.3682928
Best Satabdi AC,16,Staff Road,23.8127577,90.4016567
Best Satabdi AC,17,MES,23.9161376,90.2607105
Best Satabdi AC,18,Shewra,23.81799371,90.41360546
Best Satabdi AC,19,Kuril Bishwa Road,23.8212083,90.4195365
Best Satabdi AC,20,Khilkhet,23.8351324,90.43511207
Best Satabdi AC,21,Airport,23.8602996,90.39876
Best Satabdi AC,22,Jashimuddin (Uttara),23.8608721,90.4004138
Best Satabdi AC,23,Rajlakshmi,23.8644797,90.4002124
Best Satabdi AC,24,Azampur,23.8665496,90.4100105
Best Satabdi AC,25,House Building,23.8748268,90.4006897
Best Satabdi AC,26,Diabari,23.8724286,90.366364
Best Transport,1,Mirpur 10,23.8083649,90.3682614
Best Transport,2,Kazipara,23.7992408,90.3719878
Best Transport,3,Shewrapara,23.7909631,90.3755087
Best Transport,4,Taltola,23.7512986,90.4244569
Best Transport,5,Agargaon,23.7784275,90.3800503
Best Transport,6,Khamar Bari,23.7591274,90.383882
Best Transport,7,Farmgate,23.7590394,90.3871113
Best Transport,8,Kawran Bazar,23.7514308,90.3948605
Best Transport,9,Bangla Motor,23.7458397,90.3949387
Best Transport,10,Shahbag,23.7401951,90.3901161
Best Transport,11,Matsya Bhaban,23.73418399,90.40403594
Best Transport,12,High Court,23.7305,90.4034
Best Transport,13,Press Club,22.967864,89.8176179
Best Transport,14,Paltan,23.7313082,90.4120882
Best Transport,15,GPO,23.7289296,90.41140102
Best Transport,16,Gulistan,23.7249037,90.4120785
Best Transport,17,Motijheel,23.7272598,90.4211957
Best Transport,18,Ittefaq Moor,23.7218935,90.42033301
Best Transport,19,Sayedabad,23.7108758,90.4278141
Best Transport,20,Jatrabari,23.7093978,90.433806
Bhuiyan Paribahan,1,Japan Garden City,23.76370845,90.35820142
Bhuiyan Paribahan,2,Ring Road,23.77044991,90.35907324
Bhuiyan Paribahan,3,Adabor,23.7629379,90.3567682
Bhuiyan Paribahan,4,Shyamoli,23.7775998,90.3601928
Bhuiyan Paribahan,5,Shishu Mela,23.773007,90.3678804
Bhuiyan Paribahan,6,Agargaon,23.7784275,90.3800503
Bhuiyan Paribahan,7,chandrima udyan,23.766533,90.378693
Bhuiyan Paribahan,8,Bijoy Sarani,23.7663936,90.3830971
Bhuiyan Paribahan,9,Old Airport,23.7715477,90.3892408
Bhuiyan Paribahan,10,Jahangir Gate,23.7752465,90.3903174
Bhuiyan Paribahan,11,Mohakhali,23.7799893,90.40832417
Bhuiyan Paribahan,12,Chairman Bari,23.71096925,90.41095483
Bhuiyan Paribahan,13,Sainik Club,23.79122995,90.399527
Bhuiyan Paribahan,14,Kakali,23.820295,90.3682928
Bhuiyan Paribahan,15,Banani,23.790321,90.4076959
Bhuiyan Paribahan,16,Staff Road,23.8127577,90.4016567
Bhuiyan Paribahan,17,MES,23.9161376,90.2607105
Bhuiyan Paribahan,18,Shewra,23.81799371,90.41360546
Bhuiyan Paribahan,19,Kuril Bishwa Road,23.8212083,90.4195365
Bhuiyan Paribahan,20,Khilkhet,23.8351324,90.43511207
Bhuiyan Paribahan,21,Airport,23.8602996,90.39876
Bhuiyan Paribahan,22,Jashimuddin (Uttara),23.8608721,90.4004138
Bhuiyan Paribahan,23,Rajlakshmi,23.8644797,90.4002124
Bhuiyan Paribahan,24,Azampur,23.8665496,90.4100105
Bhuiyan Paribahan,25,House Building,23.8748268,90.4006897
Bhuiyan Paribahan,26,Abdullahpur,23.5542881,90.473867
Bihanga,1,Mirpur 12,23.82510435,90.37067194
Bihanga,2,Mirpur 11,23.8202931,90.3710408
Bihanga,3,Mirpur 10,23.8083649,90.3682614
Bihanga,4,Kazipara,23.7992408,90.3719878
Bihanga,5,Shewrapara,23.7909631,90.3755087
Bihanga,6,Agargaon,23.7784275,90.3800503
Bihanga,7,Bijoy Sarani,23.7663936,90.3830971
Bihanga,8,Jahangir Gate,23.7752465,90.3903174
Bihanga,9,Mohakhali,23.7799893,90.40832417
Bihanga,10,Wireless,23.7496943,90.4082451
Bihanga,11,Gulshan Bridge,23.7055435,90.3997059
Bihanga,12,Gulshan 1,23.780553,90.4169
Bihanga,13,Badda,23.77654245,90.44630117
Bihanga,14,Notun Bazar,23.7982944,90.4239709
Bikalpa Bus Auto Service,1,Mirpur 12,23.82510435,90.37067194
Bikalpa Bus Auto Service,2,Pallabi,23.8261574,90.3641863
Bikalpa Bus Auto Service,3,Purobi,23.8138963,90.4240396
Bikalpa Bus Auto Service,4,Mirpur 11,23.8202931,90.3710408
Bikalpa Bus Auto Service,5,Mirpur 1,23.801924,90.3523456
Bikalpa Bus Auto Service,6,Kazipara,23.7992408,90.3719878
Bikalpa Bus Auto Service,7,Shewrapara,23.7909631,90.3755087
Bikalpa Bus Auto Service,8,Taltola,23.7512986,90.4244569
Bikalpa Bus Auto Service,9,Agargaon,23.7784275,90.3800503
Bikalpa Bus Auto Service,10,Bijoy Sarani,23.7663936,90.3830971
Bikalpa Bus Auto Service,11,Farmgate,23.7590394,90.3871113
Bikalpa Bus Auto Service,12,Kawran Bazar,23.7514308,90.3948605
Bikalpa Bus Auto Service,13,Bangla Motor,23.7458397,90.3949387
Bikalpa Bus Auto Service,14,Shahbag,23.7401951,90.3901161
Bikalpa Bus Auto Service,15,Matsya Bhaban,23.73418399,90.40403594
Bikalpa Bus Auto Service,16,High Court,23.7305,90.4034
Bikalpa Bus Auto Service,17,Press Club,22.967864,89.8176179
Bikalpa Bus Auto Service,18,Paltan,23.7313082,90.4120882
Bikalpa Bus Auto Service,19,GPO,23.7289296,90.41140102
Bikalpa Bus Auto Service,20,Gulistan,23.7249037,90.4120785
Bikalpa Bus Auto Service,21,Motijheel,23.7272598,90.4211957
Bikalpa Bus City Super Service,1,Mirpur 12,23.82510435,90.37067194
Bikalpa Bus City Super Service,2,Pallabi,23.8261574,90.3641863
Bikalpa Bus City Super Service,3,Purobi,23.8138963,90.4240396
Bikalpa Bus City Super Service,4,Mirpur 11,23.8202931,90.3710408
Bikalpa Bus City Super Service,5,Mirpur 10,23.8083649,90.3682614
Bikalpa Bus City Super Service,6,Kazipara,23.7992408,90.3719878
Bikalpa Bus City Super Service,7,Shewrapara,23.7909631,90.3755087
Bikalpa Bus City Super Service,8,Taltola,23.7512986,90.4244569
Bikalpa Bus City Super Service,9,Agargaon,23.7784275,90.3800503
Bikalpa Bus City Super Service,10,Shyamoli,23.7775998,90.3601928
Bikalpa Bus City Super Service,11,Shishu Mela,23.773007,90.3678804
Bikalpa Bus City Super Service,12,College Gate,23.7503675,90.4199166
Bikalpa Bus City Super Service,13,Asad Gate,23.7601299,90.3727245
Bikalpa Bus City Super Service,14,Dhanmondi 27,23.75404782,90.37137816
Bikalpa Bus City Super Service,15,Dhanmondi 32,23.73802075,90.3859514
Bikalpa Bus City Super Service,16,Kalabagan,23.7487244,90.37919898
Bikalpa Bus City Super Service,17,City College,23.7396837,90.3828522
Bikalpa Bus City Super Service,18,New Market,23.73277515,90.3828117
Bikalpa Bus City Super Service,19,Nilkhet,23.7329358,90.3860855
Bikalpa Bus City Super Service,20,Azimpur,23.7252946,90.3834641
Bikalpa Bus City Super Service,21,Dhakeshwari,23.72320975,90.38974483
Bikash,1,Azimpur,23.7252946,90.3834641
Bikash,2,Nilkhet,23.7329358,90.3860855
Bikash,3,New Market,23.73277515,90.3828117
Bikash,4,City College,23.7396837,90.3828522
Bikash,5,Kalabagan,23.7487244,90.37919898
Bikash,6,Dhanmondi 27,23.75404782,90.37137816
Bikash,7,Dhanmondi 32,23.73802075,90.3859514
Bikash,8,Khamar Bari,23.7591274,90.383882
Bikash,9,Farmgate,23.7590394,90.3871113
Bikash,10,Jahangir Gate,23.7752465,90.3903174
Bikash,11,Mohakhali,23.7799893,90.40832417
Bikash,12,Sainik Club,23.79122995,90.399527
Bikash,13,Banani,23.790321,90.4076959
Bikash,14,Kakali,23.820295,90.3682928
Bikash,15,Kuril Bishwa Road,23.8212083,90.4195365
Bikash,16,Khilkhet,23.8351324,90.43511207
Bikash,17,Airport,23.8602996,90.39876
Bikash,18,Abdullahpur,23.5542881,90.473867
Bikash,19,Kamarpara,23.8906579,90.3849515
Bikash Paribahan,1,Sign Board,23.7089323,90.3667608
Bikash Paribahan,2,Matuail,23.7029393,90.463095
Bikash Paribahan,3,Rayerbag,23.6980479,90.457102
Bikash Paribahan,4,Shonir Akhra,23.7036614,90.4508803
Bikash Paribahan,5,Jatrabari,23.7093978,90.433806
Bikash Paribahan,6,Sayedabad,23.7108758,90.4278141
Bikash Paribahan,7,Gulistan,23.7249037,90.4120785
Bikash Paribahan,8,Chankhar Pul,23.7238334,90.4003441
Bikash Paribahan,9,Bakshi Bazar,23.7241348,90.3955397
Bikash Paribahan,10,Azimpur,23.7252946,90.3834641
Bikash Paribahan,11,Nilkhet,23.7329358,90.3860855
Bikash Paribahan,12,New Market,23.73277515,90.3828117
Bikash Paribahan,13,City College,23.7396837,90.3828522
Bikash Paribahan,14,Kalabagan,23.7487244,90.37919898
Bikash Paribahan,15,Dhanmondi 32,23.73802075,90.3859514
Bikash Paribahan,16,Dhanmondi 27,23.75404782,90.37137816
Bikash Paribahan,17,Khamar Bari,23.7591274,90.383882
Bikash Paribahan,18,Farmgate,23.7590394,90.3871113
Bikash Paribahan,19,Jahangir Gate,23.7752465,90.3903174
Bikash Paribahan,20,Mohakhali,23.7799893,90.40832417
Bikash Paribahan,21,Chairman Bari,23.71096925,90.41095483
Bikash Paribahan,22,Sainik Club,23.79122995,90.399527
Bikash Paribahan,23,Banani,23.790321,90.4076959
Bikash Paribahan,24,Kakali,23.820295,90.3682928
Bikash Paribahan,25,Staff Road,23.8127577,90.4016567
Bikash Paribahan,26,MES,23.9161376,90.2607105
Bikash Paribahan,27,Shewra,23.81799371,90.41360546
Bikash Paribahan,28,Kuril Bishwa Road,23.8212083,90.4195365
Bikash Paribahan,29,Khilkhet,23.8351324,90.43511207
Bikash Paribahan,30,Airport,23.8602996,90.39876
Bikash Paribahan,31,Jashimuddin (Uttara),23.8608721,90.4004138
Bikash Paribahan,32,Rajlakshmi,23.8644797,90.4002124
Bikash Paribahan,33,Azampur,23.8665496,90.4100105
Bikash Paribahan,34,House Building,23.8748268,90.4006897
Bikash Paribahan,35,Abdullahpur,23.5542881,90.473867
Bikash Paribahan,36,Kamarpara,23.8906579,90.3849515
Bikash Paribahan,37,Dhour,23.890623,90.3685719
Bondhu Paribahan,1,Gulistan,23.7249037,90.4120785
Bondhu Paribahan,2,GPO,23.7289296,90.41140102
Bondhu Paribahan,3,Paltan,23.7313082,90.4120882
Bondhu Paribahan,4,Kakrail,23.7385398,90.4071475
Bondhu Paribahan,5,Shantinagar,23.7385358,90.4139156
Bondhu Paribahan,6,Malibagh Moor,23.74419188,90.41424554
Bondhu Paribahan,7,Mouchak,24.023552,90.292921
Bondhu Paribahan,8,Malibagh Railgate,23.7496972,90.4126346
Bondhu Paribahan,9,Hazipara,23.8632798,90.4147242
Bondhu Paribahan,10,Rampura Bazar,23.7602428,90.4186208
Bondhu Paribahan,11,Rampura Bridge,23.76802955,90.42334025
Bondhu Paribahan,12,Merul,23.7718576,90.4250807
Bondhu Paribahan,13,Badda,23.77654245,90.44630117
Bondhu Paribahan,14,Shahjadpur,23.7884856,90.4237741
Bondhu Paribahan,15,Bashtola,23.79440473,90.42251274
Bondhu Paribahan,16,Notun Bazar,23.7982944,90.4239709
Borak,1,Palashi,23.7270291,90.3898001
Borak,2,Meghna Ghat,23.6143126,90.61365773
Bashumoti,1,Gazipur Chourasta,23.9891057,90.3815747
Bashumoti,2,Tongi,23.9084932,90.3980037
Bashumoti,3,Airport,23.8602996,90.39876
Bashumoti,4,Khilkhet,23.8351324,90.43511207
Bashumoti,5,Kalshi Pallabi,23.83162512,90.37133028
Bashumoti,6,Mirpur 11,23.8202931,90.3710408
Bashumoti,7,Mirpur 10,23.8083649,90.3682614
Bashumoti,8,Mirpur 1,23.801924,90.3523456
Bashumoti,9,Gabtoli,23.6324042,90.48826063
Brihottor Mirpur,1,Mirpur National Zoo,23.8123422,90.34693977
Brihottor Mirpur,2,Mirpur 1,23.801924,90.3523456
Brihottor Mirpur,3,Gabtoli,23.6324042,90.48826063
Brihottor Mirpur,4,Amin Bazar,23.7896155,90.3240987
Brihottor Mirpur,5,Savar,23.8477,90.2587
Brihottor Mirpur,6,Nobinagar Chandra,23.914947,90.259364
BRTC,1,Madanpur,23.7076942,90.557245
BRTC,2,Kanchpur,23.7062107,90.5211599
BRTC,3,Chittagong Road,23.6972599,90.5094673
BRTC,4,Sign Board,23.7089323,90.3667608
BRTC,5,Matuail,23.7029393,90.463095
BRTC,6,Rayerbag,23.6980479,90.457102
BRTC,7,Shonir Akhra,23.7036614,90.4508803
BRTC,8,Jatrabari,23.7093978,90.433806
BRTC,9,Sayedabad,23.7108758,90.4278141
BRTC,10,Gulistan,23.7249037,90.4120785
BRTC,11,GPO,23.7289296,90.41140102
BRTC,12,Paltan,23.7313082,90.4120882
BRTC,13,Press Club,22.967864,89.8176179
BRTC,14,High Court,23.7305,90.4034
BRTC,15,Matsya Bhaban,23.73418399,90.40403594
BRTC,16,Shahbag,23.7401951,90.3901161
BRTC,17,Bangla Motor,23.7458397,90.3949387
BRTC,18,Kawran Bazar,23.7514308,90.3948605
BRTC,19,Farmgate,23.7590394,90.3871113
BRTC,20,Khamar Bari,23.7591274,90.383882
BRTC,21,Asad Gate,23.7601299,90.3727245
BRTC,22,College Gate,23.7503675,90.4199166
BRTC,23,Shishu Mela,23.773007,90.3678804
BRTC,24,Shyamoli,23.7775998,90.3601928
BRTC,25,Kallyanpur,23.7806848,90.3613321
BRTC,26,Technical,24.15329785,90.67259393
BRTC,27,Gabtoli,23.6324042,90.48826063
BRTC,28,Amin Bazar,23.7896155,90.3240987
BRTC,29,Hemayetpur,23.7931994,90.2714229
BRTC,30,Savar,23.8477,90.2587
BRTC Elevated Expressway,1,Rajlakshmi,23.8644797,90.4002124
BRTC Elevated Expressway,2,Airport,23.8602996,90.39876
BRTC Elevated Expressway,3,Kawlar,23.84361978,90.42156195
BRTC Elevated Expressway,4,Elevated Expressway,23.75151297,90.39876635
BRTC Elevated Expressway,5,Tejgaon College (Farmgate),23.75802915,90.38868518
BRTC Elevated Expressway,6,Khejur Bagan,23.7601134,90.3839271
BRTC Elevated Expressway,7,Songsod Bhaban,23.76086985,90.37849236
BRTC Elevated Expressway,8,Bijoy Soroni,23.76524792,90.38614145
BRTC Elevated Expressway,9,Elevated Expressway,23.75151297,90.39876635
BRTC Elevated Expressway,10,Kawlar,23.84361978,90.42156195
BRTC Elevated Expressway,11,Airport,23.8602996,90.39876
BRTC Elevated Expressway,12,Rajlakshmi,23.8644797,90.4002124
BRTC,1,Motijheel,23.7272598,90.4211957
BRTC,2,Gulistan,23.7249037,90.4120785
BRTC,3,GPO,23.7289296,90.41140102
BRTC,4,Paltan,23.7313082,90.4120882
BRTC,5,Press Club,22.967864,89.8176179
BRTC,6,High Court,23.7305,90.4034
BRTC,7,Matsya Bhaban,23.73418399,90.40403594
BRTC,8,Shahbag,23.7401951,90.3901161
BRTC,9,Bangla Motor,23.7458397,90.3949387
BRTC,10,Kawran Bazar,23.7514308,90.3948605
BRTC,11,Farmgate,23.7590394,90.3871113
BRTC,12,Jahangir Gate,23.7752465,90.3903174
BRTC,13,Mohakhali,23.7799893,90.40832417
BRTC,14,Chairman Bari,23.71096925,90.41095483
BRTC,15,Kakali,23.820295,90.3682928
BRTC,16,Banani,23.790321,90.4076959
BRTC,17,Staff Road,23.8127577,90.4016567
BRTC,18,MES,23.9161376,90.2607105
BRTC,19,Shewra,23.81799371,90.41360546
BRTC,20,Kuril Bishwa Road,23.8212083,90.4195365
BRTC,21,Khilkhet,23.8351324,90.43511207
BRTC,22,Airport,23.8602996,90.39876
BRTC,23,Jashimuddin (Uttara),23.8608721,90.4004138
BRTC,24,Rajlakshmi,23.8644797,90.4002124
BRTC,25,Azampur,23.8665496,90.4100105
BRTC,26,House Building,23.8748268,90.4006897
BRTC,27,Abdullahpur,23.5542881,90.473867
BRTC,28,Tongi,23.9084932,90.3980037
BRTC,1,Motijheel,23.7272598,90.4211957
BRTC,2,Gulistan,23.7249037,90.4120785
BRTC,3,GPO,23.7289296,90.41140102
BRTC,4,Paltan,23.7313082,90.4120882
BRTC,5,Press Club,22.967864,89.8176179
BRTC,6,High Court,23.7305,90.4034
BRTC,7,Matsya Bhaban,23.73418399,90.40403594
BRTC,8,Shahbag,23.7401951,90.3901161
BRTC,9,Bangla Motor,23.7458397,90.3949387
BRTC,10,Kawran Bazar,23.7514308,90.3948605
BRTC,11,Farmgate,23.7590394,90.3871113
BRTC,12,Khamar Bari,23.7591274,90.383882
BRTC,13,Asad Gate,23.7601299,90.3727245
BRTC,14,College Gate,23.7503675,90.4199166
BRTC,15,Shishu Mela,23.773007,90.3678804
BRTC,16,Shyamoli,23.7775998,90.3601928
BRTC,17,Kallyanpur,23.7806848,90.3613321
BRTC,18,Technical,24.15329785,90.67259393
BRTC,19,Gabtoli,23.6324042,90.48826063
BRTC,20,Amin Bazar,23.7896155,90.3240987
BRTC,21,Hemayetpur,23.7931994,90.2714229
BRTC,22,Baipayl,23.9380015,90.270064
BRTC,23,Zirani Bazar,23.9938043,90.2551426
BRTC,24,Chandra,23.3684957,90.0391387
BRTC,1,Mohammadpur,23.7572031,90.3620184
BRTC,2,Asad Gate,23.7601299,90.3727245
BRTC,3,Khamar Bari -,23.7591274,90.383882
BRTC,4,Farmgate,23.7590394,90.3871113
BRTC,5,Jahangir Gate,23.7752465,90.3903174
BRTC,6,Mohakhali,23.7799893,90.40832417
BRTC,7,Wireless,23.7496943,90.4082451
BRTC,8,Gulshan 1,23.780553,90.4169
BRTC,9,Badda Link Road,23.78058386,90.41997677
BRTC,10,Uttar Badda,23.7857042,90.4256113
BRTC,11,Shahjadpur,23.7884856,90.4237741
BRTC,12,Bashtola,23.79440473,90.42251274
BRTC,13,Notun Bazar,23.7982944,90.4239709
BRTC,14,Nadda,23.809823,90.4220557
BRTC,15,Bashundhara,23.8239025,90.4699552
BRTC,16,Jamuna Future Park,23.8135723,90.42402377
BRTC,17,Kuril Bishwa Road,23.8212083,90.4195365
BRTC,1,Kamalapur,23.7325123,90.4257424
BRTC,2,Motijheel,23.7272598,90.4211957
BRTC,3,Gulistan,23.7249037,90.4120785
BRTC,4,GPO,23.7289296,90.41140102
BRTC,5,Paltan,23.7313082,90.4120882
BRTC,6,Press Club,22.967864,89.8176179
BRTC,7,High Court,23.7305,90.4034
BRTC,8,Matsya Bhaban,23.73418399,90.40403594
